,source_id,ra,dec,pseudocolour,rp,bp,dist,gmag,pmra,pmdec,radial_velocity,x,y,z
1940,2999076195652281856,90.4600629580155,-10.59791301801762,,5.0204973,4.8940425,288.42862,4.9612155,-6.2777944,4.0161014,0.0,-2.2764401368007605,283.4994791797919,53.046507521181006
1941,3667302325846472320,213.06566557520827,2.4093101388858527,,5.030709,4.911909,75.45474,4.9613647,-42.904556,-26.792412,-0.6571112,-63.17863070011828,-41.131703577591644,-3.17196660304083
1942,5916444551230478848,258.5558780314747,-56.88855617768223,,3.8030632,6.3557434,549.8409,4.961723,4.3703055,-5.143035,-21.941141,-59.5953126716715,-294.389607987243,460.5520304259804
1943,2711125851365977600,337.2834935806686,9.12894750429738,,4.038897,5.8469515,223.49364,4.9624276,51.67167,-19.696669,-30.495747,203.5453147298719,-85.2137584252101,-35.45881197977336
1944,1972198271665518208,322.362569608801,46.54104921562074,,4.3292756,5.4495983,65.345764,4.963202,43.166344,104.32582,-21.645258,35.593186191998846,-27.447504577269964,-47.432356697998294
1945,456370069393151360,30.57571370416222,54.48752732032067,,4.9873586,4.939571,242.80034,4.963405,34.244656,-2.92399,3.662902,121.42767041778812,71.74266942721798,-197.63682689337418
1946,3289363964217584768,73.69900178409709,7.778975588166537,,4.197095,5.5816927,148.57457,4.9637356,-20.067232,-27.162128,-6.371197,41.318656593873975,141.28964828035708,-20.10986714962088
1947,2884917717270728064,91.88180561715058,-37.25291869388113,,5.0100455,4.928739,240.37401,4.9638596,0.39094052,0.12073956,0.0,-6.28288182057737,191.22759550483838,145.5066898700767
1948,2870368051698195840,350.2068735408907,30.414600829869777,,4.047602,5.8342133,150.15018,4.9639587,73.78048,-72.8552,-19.718624,127.60036855502686,-22.024646652025964,-76.01406079474451
1949,6368303006559319424,316.17968483039147,-77.02541198234553,,4.523707,5.2444644,45.03932,4.9640484,12.984746,-369.81583,0.0,7.29608547400857,-7.00166204840274,43.889454443844684
1950,2131342100048643584,285.36007079270075,46.93440365999282,,4.797189,5.060822,38.75593,4.96545,22.003849,-80.89416,-4.359791,7.0098721153197845,-25.518629179585457,-28.314013630825492
1951,4181661561906716800,295.6300284600269,-16.12404164957275,,4.6717987,5.1429834,53.86299,4.9655333,66.50211,-9.814156,-44.4236,22.38237023068315,-46.652847646427965,14.958709873378451
1952,719225572599575808,135.94618492582572,38.742033785308166,1.062821,3.660292,7.0044823,246.55298,4.965583,-16.886053,-20.530643,37.695732,-138.20660391713014,133.71565989873648,-154.29656146012894
1953,6069649917314597504,206.90959648577856,-50.32069117979937,,4.128755,5.704259,187.83658,4.9663877,-141.15346,-0.6205212,31.685919,-106.94576070800672,-54.27920571080841,144.56470136269752
1954,2993727312103746048,93.93708163526549,-13.718462280670954,,5.0009913,4.9407287,121.91539,4.966546,12.119904,-10.847888,0.0,-8.132032743647441,118.15797319501999,28.912380267859053
1955,3344735850830289408,95.01757334016474,14.651056395357807,,4.006985,5.9231377,207.70737,4.967146,-5.783642,-16.459385,32.479557,-17.575659193656577,200.18352144296423,-52.535754481301694
1956,692906219167392384,133.9152699208418,27.92733758116627,,4.32383,5.462135,177.16154,4.9686174,-13.014145,-32.534946,16.478596,-108.5680412530172,112.75872493481171,-82.97386109329989
1957,5398114596413589120,171.37213514928888,-36.06298166134216,,4.308588,5.4507284,80.22094,4.968951,-106.925224,18.063675,5.6449037,-64.11438014741353,9.728284842428847,47.22399757349134
1958,559491100295682048,31.381240108078664,76.11496874248665,,4.343722,5.44942,128.19519,4.9698467,-11.812568,-20.561052,-0.32410806,26.263514337283393,16.019516722733407,-124.449225139257
1959,6228798830949582976,221.93688330582975,-26.087541127878143,,4.346703,5.4610076,97.9865,4.969911,38.373104,-9.133494,-1.0083228,-65.46450955412648,-58.814057312755835,43.08896417297075
1960,680089968037163392,121.57661998213968,22.635445486280663,1.2803301,3.8859591,6.2437205,183.5311,4.9702024,-5.8308363,-9.487915,29.659512,-88.70125116567854,144.3137430266605,-70.63495085641537
1961,5430321014281059584,139.2376469218081,-39.40168968440774,,4.249091,5.554914,113.94733,4.97084,-29.658056,-34.125866,0.6005876,-66.69029044989186,57.48908921294642,72.32844388830613
1962,4315804351350378496,291.24577656808344,11.947271123353104,,4.4456034,5.349818,14.911318,4.9713717,721.2922,642.96844,-100.325775,5.286358704688481,-13.59681583515279,-3.086813128037819
1963,3063169992609073152,125.72534359773172,-7.543094403282074,,3.883113,6.185137,385.32086,4.9731545,-11.237432,6.189005,48.27857,-223.0420267159515,310.10627598214535,50.581785912182404
1964,1156084632057284224,228.79724120141185,4.9393754112616906,,4.2730026,5.5586424,155.56052,4.973391,-17.768,4.4955225,-34.373657,-102.09116753285247,-116.60647198311321,-13.394013069311397
1965,2079990268472754048,295.20963297185153,45.52547336626908,1.6541407,4.6211553,5.172752,50.57134,4.973558,84.3719,119.748024,-19.635809,15.090699089744152,-32.05537781007706,-36.08578645161574
1966,2401210322775501184,341.8875271194606,-19.614292061562235,,4.343231,5.470549,81.97585,4.97413,-103.25364,-206.39362,24.890974,73.39274378626577,-24.00613149812805,27.51819022466105
1967,6841803123511245696,325.38635549078754,-14.048990118451911,,4.4708266,5.324221,35.83713,4.9743676,-121.403404,-309.9766,1.4669385,28.6117888921488,-19.748008976932574,8.699515186204401
1968,3307650109600736000,67.20948986265694,13.04753577613368,,4.794417,5.0783997,48.23094,4.974638,104.06624,-14.90038,0.0,18.200542476597608,43.317461946925306,-10.888586561985178
1969,2231107421466197120,338.94494597608383,73.64329301155963,,4.652688,5.178384,57.576023,4.9748764,172.3505,24.173845,0.0,15.131817704102188,-5.825248990170105,-55.24575089243399
1970,979713449315252736,109.6332312404304,49.46477347998145,,4.848902,5.0367117,117.988174,4.9750705,-1.0892515,3.9801114,-15.134723,-25.765103881664377,72.22423438509274,-89.67178259245495
1971,1430141169456065664,249.5019055741683,56.0158548758333,,4.2938085,5.5108695,79.06844,4.975124,4.6520524,65.76188,-20.543797,-15.47651805250166,-41.39802508135901,-65.56294008330742
1972,5580063399781825280,98.08948353584422,-37.697059702338336,,4.321864,5.478412,87.16804,4.9751806,73.075066,-75.5994,34.059227,-9.705726005763417,68.28583294029838,53.30207406651556
1973,6246914247094934272,238.33349646004245,-20.16715410644789,,4.959713,4.9726453,135.57634,4.9757648,-12.977184,-17.736216,0.0,-66.81045045942597,-108.31692830309215,46.741317056614704
1974,4278967756855445888,281.20811694939266,2.059973005720414,,4.983699,4.9651904,147.75546,4.9757776,8.998929,-14.851568,0.0,28.701158982142527,-144.84374711961226,-5.311153664053407
1975,6579272663428693248,323.0245972854124,-41.17926223296038,,4.270784,5.537273,130.96283,4.9758267,19.356627,10.764381,-9.859664,78.74664359501946,-59.2868664832045,86.22816492730529
1976,4303294039306246656,297.75794101185363,10.41511259772722,,4.545422,5.2625175,19.469202,4.9761753,241.71286,-136.6945,-0.08292573,8.918132830779605,-16.9448826223312,-3.5196145022989427
1977,5497225747068168448,101.8279465835013,-55.53987691829622,,4.055846,5.8441663,211.30524,4.9763675,-0.6001038,25.44361,29.581104,-24.507321386538415,117.02475063773639,174.2254384069391
1978,2191624027639930112,321.85512481548267,59.75000779203154,,3.8076167,6.402315,280.4644,4.9772334,-22.15296,-15.586447,-20.335342,111.11823130719876,-87.26844629025783,-242.27512588089652
1979,6454967273273436416,310.0138189119736,-60.55142507247136,1.5780284,4.5173607,5.2518516,24.649939,4.9773397,313.01218,-569.47253,-31.898127,7.792149684276721,-9.281775131578318,21.465100661500788
1980,5785028619357952000,215.5964115962905,-80.10902179509525,,5.101507,4.9619355,165.80473,4.977851,-8.756831,-15.001458,0.0,-23.158911360235873,-16.577958312896435,163.34027247790885
1981,6146513992067233408,187.49123522606288,-41.73599058528226,,3.855828,6.2766294,294.12662,4.9782887,4.257634,-20.98027,0.5269389,-217.60988628727432,-28.61502004865063,195.79986366256557
1982,6485789573494536832,359.3969690883292,-64.29850428664867,,4.9321513,5.003443,49.178898,4.978343,78.849365,-61.75478,4.436176,21.32685142809767,-0.22447073178345256,44.313418165932816
1983,5825105027958594432,231.8876773154958,-64.53159103329193,,3.9934194,5.974252,202.72308,4.97864,-14.517681,-20.516304,-8.164682,-53.8040133406997,-68.58841692624364,183.0229613372923
1984,5408306970432999808,151.5466483419603,-47.37021809729412,1.4666802,4.218786,5.285057,80.99985,4.978781,-10.225609,-49.704006,25.523748,-48.23130111685248,26.136637614054727,59.59524701542551
1985,5365315790907090944,155.0695882731303,-47.69907220034903,,4.0282245,5.9063473,804.55896,4.978791,-9.072945,4.1173983,20.231964,-491.0322634626947,228.24645626954643,595.0680562384258
1986,4675672892176905728,65.47304088658068,-63.38560803860988,,4.3380747,5.4614344,119.92154,4.978877,85.705414,176.11263,44.162582,22.301519823885872,48.87526310539857,107.21486196369648
1987,4181678569973511040,295.1810795126996,-16.293495643709495,,4.274745,5.5432916,76.73405,4.9789276,68.43685,-50.621445,-59.359234,31.33756928492758,-66.65284758918878,21.52833223840702
1988,6840706910418152320,328.32546316145744,-13.551712410658338,,4.660426,5.174339,26.769735,4.9792275,310.5265,12.627498,0.0,22.147952980751,-13.665260851880282,6.272761479821799
1989,5278749385021344640,95.65982212919734,-69.98389200184738,,4.0829086,5.813024,201.90002,4.979313,26.16955,34.330067,5.09708,-6.81548821517201,68.77030999887901,189.70453779245065
1990,1975079709369839360,331.3185537706103,46.7447433629176,,3.7766786,6.476786,280.9488,4.9794254,-29.684418,-20.706154,-14.659698,168.89820766212534,-92.39799322260934,-204.61728792650007
1991,1966070246674941824,324.2373895510221,40.41357557542275,,4.8017774,5.093112,65.57119,4.9795933,-1.227564,11.237709,0.0,40.51133090073396,-29.177524444591857,-42.50982349942872
1992,198776553956317312,74.81446101681232,37.88981078896318,,4.9694505,4.9848313,49.32708,4.980049,45.339622,-97.64684,0.0,10.19717623003834,37.56931766411656,-30.293972808343266
1993,301170773312324096,29.51548234578165,31.134181795923197,,3.5941122,7.184072,200.29724,4.98034,-44.482986,-45.028248,-49.72889,149.19634133090554,84.46445714490326,-103.56250076309632
1994,3212075924646082176,77.18231993661391,-4.456136052979699,,4.594725,5.2263784,25.33589,4.9814367,54.278156,16.252363,10.306102,5.603760916806739,24.629864346690994,1.968493825992095
1995,6878130330567510144,299.4877023782079,-15.491960181923996,,4.9225287,5.0135517,64.930725,4.9820247,17.266907,-110.70664,-9.3305645,30.800069099483416,-54.46621111107288,17.3432015411432
1996,6198599507144514432,223.21268893326183,-37.80325214524727,,5.124544,4.902357,143.37387,4.9827056,-20.595245,-20.349182,0.0,-82.56228113713509,-77.56555832784736,87.88128636688745
1997,4085003803955277056,284.33531508337774,-20.65637483139588,,4.7956095,5.074976,655.8345,4.98283,-1.1163806,-6.0661373,2.4993784,151.94307324539972,-594.5650573331146,231.3538123339729
1998,1993966437221117568,359.7523130508916,55.754909524380686,1.8053924,5.0267406,4.91433,363.67255,4.983272,8.884729,-4.4915943,0.0,204.64903190110803,-0.8846936116305414,-300.62553897274813
1999,4696456475143514368,36.35999931516612,-66.49402339398766,,3.7197475,6.6649,224.31316,4.983584,-20.272512,0.69350755,1.2981569,72.04777336193739,53.04059913429413,205.69931197319943
2000,2042783997580310784,286.24153685141266,31.743729045042468,,4.0488944,5.8802357,169.75618,4.983694,75.048836,-76.91297,3.2313707,40.37629376296446,-138.6009910829506,-89.31226579246017
2001,1600250049363008640,226.570023309665,54.55637154358464,,4.340547,5.471613,83.2177,4.9840565,47.961903,12.060746,15.5563965,-33.175867700553894,-35.04574968958195,-67.79633341339715
2002,1733281541754737024,316.14444029508445,5.5028676953966045,,4.053381,5.881092,366.40558,4.9842887,13.114895,0.7518115,-15.498648,262.99328736932273,-252.6914997953448,-35.136672935730154
2003,806628225792165888,149.42037389934077,41.05551695585219,,4.601486,5.2250423,28.90848,4.984309,-116.43169,-25.859602,0.0,-18.767363178729184,11.089981944288375,-18.986800565219987
2004,6816586167927675776,325.5033480629453,-23.26328003264554,,4.3438034,5.4720516,74.03216,4.9848113,91.68402,-95.1429,-44.654633,56.05381129371301,-38.5198946700812,29.23950526804893
2005,1374695306328813568,234.84438427599244,36.63577788094199,,5.0770288,4.9364977,155.03488,4.985497,-15.509891,-7.465268,0.0,-71.63342408927289,-101.7140390374926,-92.51335488749827
2006,2321573107893212288,2.893445075101943,-27.7996623376141,,4.190486,5.679034,174.26845,4.986435,5.058134,12.900241,-4.4647894,153.95850815361086,7.781542844235127,81.27556842914343
2007,5589465632951699584,109.20581279475412,-36.59260438143675,,5.1342783,4.8972983,282.0667,4.986543,-9.900747,6.4182253,0.0,-74.5000552269159,213.8651533401558,168.14595209777767
2008,778732619360714752,167.41000763668006,43.20770186525183,,3.8973835,6.149491,183.24559,4.986831,-67.30857,-7.309171,18.686136,-130.35187034223685,29.11319039678383,-125.45819342573598
2009,6728550161684106880,281.93604549537645,-40.40624760827359,,4.421326,5.399447,118.02478,4.9870543,23.68955,-18.373264,-16.22494,18.587313658110006,-87.92893197421427,76.50400895964496
2010,5617678822143017088,109.66823156630946,-24.55868316646098,1.8199975,5.0201273,4.8832064,1184.176,4.9880133,-2.8645732,3.6780787,0.0,-362.5064198719782,1014.2127296919065,492.1731742572856
2011,2998706965902558720,88.68213517134919,-11.77406986718498,,4.049285,5.879837,218.19302,4.9883466,75.13908,27.909227,81.57357,4.912648240531392,213.54570258829622,44.52294655631129
2012,683184784030475520,125.01599916401489,27.21602917222347,,4.5903673,5.2500377,18.21213,4.988862,-17.475403,-377.07193,32.857037,-9.293254741492198,13.26425850660157,-8.32925817325172
2013,604677042466290688,133.98137557331594,11.625967367272768,,4.1637383,5.7217207,273.92105,4.9895906,-15.525135,-12.905321,25.136015,-186.31499133649757,193.06037000983244,-55.201079410188356
2014,883549509514470016,108.98813407715248,27.897412235274786,,3.9890223,6.010149,243.19533,4.99035,-12.384113,-1.9669205,24.80964,-69.933190575895,203.23745518660604,-113.78863826831198
2015,5332396137919486208,177.9630646828018,-65.20593918223382,1.8173684,5.036416,4.8388243,115.11705,4.9904294,-34.878933,-6.5381813,0.0,-48.244749640866274,1.7158830477786502,104.5056700765991
2016,2739829079149649920,357.99106596137506,2.9303236062577622,,4.0936832,5.8365955,261.22968,4.9912047,15.880712,-14.135918,3.9464285,260.7277579615104,-9.145518594225566,-13.354453598298509
2017,4112977922408078848,254.99047156795936,-25.09227017963234,,3.9278193,6.1327558,164.56592,4.9917355,5.2110705,-15.899578,-25.90795,-38.597082615481874,-143.95051175019626,69.78866244510405
2018,1971467916750747264,319.61330451716344,43.94590648819495,,4.9896226,4.9591155,689.3188,4.992317,4.6319475,-8.486897,117.86898,378.0309470161762,-321.5782206166283,-478.3727199125554
2019,2437910577801159424,349.74051931964345,-9.6107840515828,,4.977981,4.978807,70.656715,4.9926295,44.345657,-7.9512534,0.0,68.55116460802094,-12.407784264894369,11.796444172337809
2020,2320885329010329216,0.583076411831503,-29.72037423519823,,5.1125216,4.927494,204.95317,4.994605,9.18091,15.079373,0.0,177.9834450809621,1.8113294221823086,101.60912486526684
2021,2267990637800956416,281.44494905863326,74.08591204824462,,4.369329,5.473742,102.81753,4.9955344,5.236246,81.18965,0.8886227,5.594058971595142,-27.631545454414063,-98.87693702438334
2022,3850353866361434368,148.42883746459233,5.958582014531934,,3.9111145,6.2055364,338.61057,4.996836,-3.0259764,1.3145515,-0.36773115,-286.93433589762645,176.324168069404,-35.15099932214653
2023,1389564345668389120,234.45701655057889,40.35370041324991,,4.3693204,5.4675736,53.75548,4.996858,61.38044,59.79149,-10.079467,-23.81350781715248,-33.3323845188714,-34.80690474257829
2024,1231881287184934272,214.36861453107085,15.26341470143212,,3.955253,6.091452,309.17734,4.997034,14.455121,7.696286,-11.444823,-246.1999718612817,-168.37862141786854,-81.39312793103497
2025,712117436084443008,134.88583045176568,32.41840484597619,1.5357983,4.380325,5.4478292,92.74227,4.998731,-43.741436,-34.753597,21.10209,-55.24820794167703,55.468826819333756,-49.71894422926614
2026,3011410242215060224,89.76801535914352,-9.55845775655186,,4.851533,5.0895424,88.2768,4.99893,9.575414,-46.119938,0.0,0.35246038054356166,87.05051258072535,14.658698760569584
2027,2009856132592845568,345.0212305361792,56.94536540741404,,4.2961273,5.519337,3807.6104,4.999452,-3.0134647,-2.2131011,0.0,2006.2505246879566,-536.7765115325323,-3191.3518713931285
2028,2098237660364079232,281.08484586953585,39.67040646268997,1.7529916,4.835218,5.0267,48.27218,4.9995594,13.90025,62.39126,0.0,7.143801451861891,-36.46330645461225,-30.815527663270803
2029,6098305973471310080,219.0790951079404,-46.245374279721005,,4.1284227,5.797705,212.13423,4.9996457,-31.24734,17.232811,-58.942066,-113.88438429756037,-92.48235459818156,153.22627920443242
2030,96331172942614528,25.62258568627586,20.26551918225611,,4.4173326,5.439818,7.64366,4.99968,-300.7369,-673.5389,-33.697662,6.465367165068556,3.100819168361628,-2.6475434088177825
2031,5416714660964273536,153.88162920132132,-43.112610602118686,,4.101627,5.837538,165.2163,4.999767,21.95534,-54.17467,15.261127,-108.29396213721385,53.095727058207146,112.91451332080415
2032,3004728922369520512,94.710777303511,-9.39011873047386,,4.251625,5.621221,150.79317,5.0009317,3.7404997,-22.612524,3.3532598,-12.218093784094078,148.27002864563713,24.60278253275278
2033,3017360936587007616,83.84542669572079,-5.41605398038709,,4.967601,4.963159,332.79358,5.0018144,1.0893146,2.3939192,0.0,35.519882755521515,329.39827578473705,31.411474468619126
2034,3979585824525695616,175.19582271001883,21.35252317443621,1.5321765,4.3480964,5.4853554,73.195076,5.0022736,-60.94255,-45.95935,9.440431,-67.93130740331503,5.709338914149577,-26.6507049491279
2035,6576603289714416000,320.03951917378515,-45.021876149933526,,3.8988533,6.2821693,602.00354,5.002563,0.72739565,3.405652,0.0,326.1544501685769,-273.29294599475907,425.84328394054853
2036,474128453493428224,55.67805194433253,59.96940010280496,,4.0128417,6.0020294,532.37506,5.0030713,-2.123682,2.3419175,-10.628277,150.22664612304382,220.04291501502746,-460.90809805894577
2037,1575017391376658560,185.21241545725357,57.86380686073491,,4.1368146,5.7893996,179.29353,5.003103,48.31926,-70.245705,-46.217537,-94.97786189757336,-8.66441423154008,-151.8232642754419
2038,5390324079791532800,165.55780766533195,-41.114287210068966,,3.734853,6.745884,330.62103,5.004637,16.119804,-32.03899,35.067696,-241.2184078011827,62.123738535231645,217.4042003424253
2039,2666142975247905664,326.5678714681374,-9.275901617959963,,3.8723135,6.3046412,285.63333,5.004647,18.355461,7.5623307,19.857891,235.2551180186681,-155.3115139342458,46.040876320548264
2040,1366858193604257792,264.15710326785023,48.58591204954965,,4.277588,5.6033683,109.68876,5.004649,31.679987,62.879948,26.445457,-7.3865580271638365,-72.18174792552543,-82.26091476068599
2041,1739724370656639360,320.27030222042225,7.354425791904077,,3.972515,6.0874596,271.92203,5.005131,43.286804,-17.669777,-22.2002,207.4062074309006,-172.37363058605976,-34.807858265508806
2042,4632595744587030528,37.921695939378864,-79.10963126748072,,4.355239,5.5028563,88.01198,5.0057015,121.1494,-48.41388,-15.677637,13.11712904084392,10.219385861761943,86.42692694903982
2043,2147865732587997056,280.6581364604492,55.53956461657559,,5.0640016,4.972127,110.27191,5.0065584,-3.641887,26.581606,0.0,11.540040450865135,-61.31948594533478,-90.92107701100106
2044,3003734585902344448,97.9585474916811,-8.15831324380847,,4.2131042,5.69609,225.5164,5.007043,-11.893482,-20.533237,1.6172838,-30.908241746764336,221.08403613299694,32.00275344759072
2045,6656769472772280320,286.58338491760725,-52.34142977531577,,4.5692954,5.296573,58.27806,5.007184,32.209007,-116.64571,0.0,10.16211283890909,-34.12427086185203,46.13673024998451
2046,4630854015089595776,2.5083277306024603,-82.22413694045498,,4.342266,5.525056,80.92877,5.0074706,-22.049791,-20.218273,14.280094,10.93902496900645,0.4792011326520163,80.1846239170255
2047,3104434698363107456,96.98985026090656,-4.762159395865779,,5.1721187,4.9148073,246.3387,5.007534,-3.7088559,-2.6516263,0.0,-29.874336169502843,243.66377901794345,20.450964544889946
2048,2067050940754838656,312.52131048717126,44.05989015520414,,4.8401318,5.1121907,41.260826,5.0078635,123.196526,132.0619,-22.99359,20.039769666923956,-21.8532472236727,-28.69318699064208
2049,4100872505552406784,283.6796303399249,-15.603066511473395,,4.797383,5.1176543,591.0111,5.0078907,-2.1361785,-6.672336,0.0,134.61905391782082,-553.0840250723616,158.9650648892277
2050,5875491419647525248,229.2370288887423,-60.95727228042711,,5.0353928,4.9563313,734.07623,5.008418,-4.0854635,-3.758211,0.0,-232.68243673152594,-269.91766680672725,641.7719596814003
2051,3019723202955454976,92.96587861440408,-6.5502872703022685,,5.185488,4.908628,322.96555,5.0085034,-3.2310226,-0.86614543,0.0,-16.601550578528418,320.4274884868542,36.84236185694382
2052,5310185281471261824,138.57469891336092,-55.56950003450301,,4.369628,5.4924307,182.84682,5.0086207,-33.26617,29.20655,9.984632,-77.5183222280962,68.4024550984472,150.8143674838653
2053,3115290829498908288,108.58357539076808,3.111407904755279,,4.2950644,5.612632,235.14699,5.0089965,-4.346215,-2.1057937,36.784157,-74.8279631973953,222.55781953246628,-12.763220390776134
2054,1645425614893967744,228.6623049416036,67.34497640770853,,4.5660295,5.292594,25.273659,5.0092583,221.77689,-392.72266,-48.08172,-6.4298947804325195,-7.309291646359278,-23.323562077635355
2055,442501619995081088,49.78198800504913,50.09486073045816,,5.0390844,4.980562,172.3133,5.009382,22.755686,-24.445885,0.0,71.37682591660965,84.40922809133556,-132.18284416665003
2056,4420381822807987328,230.25813132674168,0.7148747893277865,,4.2652717,5.6346316,76.33776,5.0098047,-41.95278,-103.81712,9.785146,-48.80121237368252,-58.694021327847395,-0.9524353219676057
2057,6676695745905896192,312.1225538430378,-43.98901016974988,,4.692704,5.196838,38.08528,5.010255,175.50993,-118.374275,-15.818333,18.378583895940313,-20.32389321843397,26.451003215454367
2058,3013404550148671360,81.25728456022921,-10.32897219371936,,4.102687,5.8553004,179.61305,5.010555,4.105735,-19.430126,56.231606,26.858352263771902,174.6491984836691,32.20456664806391
2059,344400959177254144,28.32220921829671,40.72977279613491,,4.2352757,5.669734,220.37854,5.0110292,-10.028075,-3.9655373,-7.6760654,147.0106373574179,79.2305939663632,-143.7952933027874
2060,398968209436589312,22.525416770962924,47.0070830338264,,4.3633027,5.499501,101.56616,5.011265,-0.9495448,-42.637714,-11.821213,63.974997503322655,26.5325666349756,-74.28934956880454
2061,5557816190743628416,102.47756207116844,-46.612900315158655,,4.6291456,5.2558346,25.21785,5.0112824,-0.931806,373.7864,20.831383,-3.742704670083217,16.913592745619276,18.32655179815265
2062,1349653516689335808,269.9842097378529,45.50122497560327,,4.057426,5.9449973,192.85333,5.0114455,3.1097922,-34.32058,-9.850744,-0.037251708506861304,-135.16973962639767,-137.55561418470342
2063,5892241070506893312,213.73787992366252,-57.086216997126535,1.7693052,4.953493,4.959382,131.14436,5.011469,-24.007315,-20.736475,0.0,-59.259523110638355,-39.577817897780456,110.09427056372847
2064,5246173020160819456,152.17744039956145,-65.81525641483633,,4.3888245,5.5002203,102.66886,5.0117784,-63.614788,49.575283,3.5609856,-37.19898160546454,19.631520194327567,93.65753571430128
2065,6070059279238254464,202.3552131978459,-51.16516493325297,,4.9155006,5.0494237,139.15033,5.0118985,-1.8226532,-7.516585,-0.6046449,-80.70004592124768,-33.1883845065667,108.39210331597823
2066,2915813753492376320,86.55825682818357,-23.64428379571804,,3.697704,6.858001,236.40129,5.0120945,9.772897,16.713875,41.599476,13.000650073197264,216.16552690999012,94.81043184726413
2067,775456761905169920,165.2096529278966,39.211956163998416,,4.7733464,5.1325507,106.10695,5.012182,-72.98535,-27.040728,3.0163143,-79.4889883170495,20.987570471996705,-67.07985882750081
2068,6643602576214115584,290.7135559340128,-54.42429807361513,,5.0058627,5.016581,48.485455,5.0122886,25.823927,-82.96544,3.7975545,9.976981845209695,-26.38443566511784,39.435526298638884
2069,376644584339526656,17.004537765311323,43.94182155173697,,4.906716,5.068957,60.706093,5.01231,159.58092,-60.4873,2.0790546,41.80012621676982,12.78320112587927,-42.12563286838645
2070,1931392955601291392,345.6519292872799,42.75779611527191,1.6255295,4.9348702,5.1088305,137.87164,5.0123167,60.326317,-0.29819193,2.5202305,98.0719787177801,-25.085880336657315,-93.60114697162531
2071,76911598572764800,30.646144816652438,13.476705728902814,,3.8902304,6.2638545,214.56596,5.012336,-2.0560093,-3.412755,-7.560558,179.51496386965127,106.36009059554692,-50.00460044942314
2072,1367510272719203968,267.267501049366,50.78197500608699,1.9027033,4.959889,5.0218215,63.898506,5.0125294,-42.369675,203.59657,-61.963055,-1.9260524737119777,-40.355367773910814,-49.50508744293807
2073,6608524689248004096,340.5921144494194,-29.36113693414079,,3.8422537,6.4051065,200.9314,5.0129914,16.702675,-19.981764,-11.205097,165.17015907704175,-58.19114737865114,98.51921854735158
2074,2128253262651259904,292.55384519705706,46.147777198119975,1.1142424,3.650356,7.433712,265.93765,5.0131316,44.971542,-5.468831,-12.02221,70.66621976322708,-170.15089387045813,-191.7753696046025
2075,5579625175681043968,104.60447975642164,-34.11168696391481,1.6614888,5.1756225,4.9516473,179.85878,5.0135407,-10.659111,0.7096127,0.0,-37.54775959558044,144.10187946413848,100.86622243022586
2076,6028158540520454144,255.4692922319388,-32.14374569216994,1.7841982,5.0705347,4.9537973,130.23431,5.0137057,-9.336359,-50.246674,0.0,-27.666984155954562,-106.74424802785124,69.2905404933374
2077,3057302723688977536,114.31924461091482,-4.110906083011692,,4.644698,5.2520075,63.20325,5.0144424,-67.62434,16.99816,47.251354,-25.961424433860635,57.446727184096424,4.5308705304213275
2078,1165158832802119040,234.12341819775176,10.009596372971409,,4.396447,5.48378,69.76191,5.014866,42.906055,-123.90297,2.8151376,-40.26105546303089,-55.66635336364345,-12.125535165296082
2079,264919909305988224,84.14669405461649,54.42861137458488,,4.0300727,6.007012,264.29947,5.0149446,-6.3514466,-10.625321,0.91389316,15.679451056578632,152.9458598020967,-214.9789027468571
2080,611797170530193408,133.84533174450627,17.23130175808034,,3.826296,6.6139216,565.6669,5.0156755,-2.0763178,6.457452,0.0,-374.2580578143533,389.655103042086,-167.56744489876192
2081,3437486803458219904,91.5935808062386,29.512389226752354,,3.8883119,6.3034854,266.8739,5.0158315,11.503302,-5.1262774,-36.99179,-6.458701255478923,232.15697283167898,-131.46521838468738
2082,1906169987060497536,333.1993686113889,34.604369533872465,,4.304452,5.5884643,85.15728,5.0159464,18.656687,-49.828453,-7.6013474,62.56310382904909,-31.603763149435807,-48.36137437116925
2083,3043755847081379200,116.5093474246457,-6.7729323851186,,4.1921625,5.7450604,79.04349,5.0166893,49.222694,-94.087685,-31.914728,-35.034361116277296,70.23935853804986,9.321982874778417
2084,2475331528340199936,18.600727000304676,-7.921590239401472,,4.636039,5.2573833,24.037672,5.0169754,124.22536,278.00656,21.815023,22.56465348485718,7.594163623499563,3.3128186107034034
2085,5677159862880227712,142.30258539497711,-20.749094658136592,,4.090399,5.909016,314.68817,5.0170994,-19.14292,7.3373427,15.2565775,-232.84760079191048,179.9482943904242,111.48654846831181
2086,1763000482062205056,311.6618668885928,16.12322163371345,,4.610936,5.2804475,35.80965,5.017348,-11.701605,-203.9942,-6.890259,22.86758117049835,-25.700428035811942,-9.94448406450635
2087,5321311583211895680,126.9019446378655,-53.08836566855026,,4.789919,5.152536,60.647995,5.0175595,-67.140076,25.444904,14.628163,-21.870773062109922,29.127075841595897,48.49187598045298
2088,4581613864310894592,265.617907906274,24.563595569229086,,4.1460733,5.8135347,114.2921,5.0176272,-54.916756,-103.89089,-28.684439,-7.942450234591922,-103.64483792318472,-47.51156889177417
2089,5119953517683718400,35.63658221355587,-23.81677757142723,,4.539122,5.3485856,23.238894,5.0178437,162.32138,5.0382614,19.532335,17.278538634044896,12.386912835565566,9.384172175485423
